# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:abe_vegfa_targets_2hr (set)
# _SET1_  NGENES = 31
# _SET1_  P-VALUE = 1.38923e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_   ENSG00000114030     3  122140796  122233792    291      32  517954     -0.10448      0.54161
_SET2_   ENSG00000173175     3  123001143  123168605    597      61  515761       1.4932      0.06769
_SET2_   ENSG00000160145     3  123798870  124445172   2866     149  521549      0.67376      0.25023
_SET2_   ENSG00000114520     3  125165495  125239041    276      25  523054      0.79087      0.21451
_SET2_   ENSG00000175792     3  127783621  127872757    276      20  524854      0.30366      0.38069
_SET2_   ENSG00000170893     3  129693148  129696781     11       5  528174     -0.63435      0.73707
_SET2_   ENSG00000113971     3  132276986  132441303    393      48  520051       1.7677     0.038559
_SET2_   ENSG00000144868     3  132757235  133116636   1616      75  515483      0.52725      0.29901
_SET2_   ENSG00000163785     3  133784147  133969689    673      43  523311       1.6669     0.047764
_SET2_   ENSG00000114019     3  134074716  134094321     52      19  514866     -0.67409      0.74987
_SET2_   ENSG00000154928     3  134316643  134979309   2681     224  520390     -0.18703      0.57418
_SET2_   ENSG00000183770     3  138663066  138665982      8       4  520916       1.7692     0.038434
_SET2_   ENSG00000158258     3  139654027  140296239   2573     226  521024     -0.95976      0.83141
_SET2_   ENSG00000144891     3  148415571  148460795    167      32  520622      -1.0837      0.86076
_SET2_   ENSG00000018408     3  149235022  149454501   1013     105  519604     -0.14058       0.5559
_SET2_   ENSG00000070087     3  149682691  149768575    327      35  517272       2.3605    0.0091257
_SET2_   ENSG00000120742     3  150259781  150321015    222      36  520804      0.39548      0.34624
_SET2_   ENSG00000198843     3  150320662  150348222     76      22  517025     -0.77295      0.78022
_SET2_   ENSG00000181788     3  150458914  150481264     72      10  520110    0.0074899      0.49701
_SET2_   ENSG00000169860     3  152552736  152555841      6       2  537349       3.2169   0.00064799
_SET2_   ENSG00000196549     3  154741913  154901497    583      90  512284      0.51499      0.30328
_SET2_   ENSG00000068885     3  159974774  160117668    368      54  508879      0.12795      0.44909
_SET2_   ENSG00000114200     3  165490692  165555260    247      39  525171      -1.8645      0.96887
_SET2_   ENSG00000163581     3  170714137  170744539    113      16  522346     -0.55388      0.71017
_SET2_   ENSG00000154310     3  170779128  171178197   1530     171  520708      0.37354      0.35437
_SET2_   ENSG00000121853     3  172162923  172166246     11       5  529700     -0.67497      0.75015
_SET2_   ENSG00000121858     3  172223298  172241297     83      16  532009      -0.4746      0.68246
_SET2_   ENSG00000169760     3  173114074  174004434   3548     205  518017      -1.0348      0.84961
_SET2_   ENSG00000177565     3  176737143  176915261    666      69  517685       1.5013      0.06664
_SET2_   ENSG00000181449     3  181429714  181432221      5       3  491997      0.35372      0.36177
_SET2_   ENSG00000186090     3  183749332  183757157     51      14  516210       2.3385    0.0096814
_SET2_   ENSG00000178084     3  183770835  183778459     37      13  518972       4.1137   1.9471e-05
_SET2_   ENSG00000186038     3  183814852  183824783     33      12  515619     0.033782      0.48653
_SET2_   ENSG00000161202     3  183873176  183891398     42      16  524532       2.1919     0.014194
_SET2_   ENSG00000161203     3  183892477  183901879     30      12  524181       1.8378     0.033046
_SET2_   ENSG00000175166     3  184016497  184026842     30      12  516915       3.5406   0.00019962
_SET2_   ENSG00000163904     3  185300284  185351339    165      18  519421      0.16093      0.43608
_SET2_   ENSG00000244405     3  185764097  185828107    165      34  514439     -0.44292      0.67109
_SET2_   ENSG00000181092     3  186560463  186576252     81      31  513394      -1.1603      0.87704
_SET2_   ENSG00000157005     3  187386694  187388187     10       5  518842        1.085      0.13895
_SET2_   ENSG00000073282     3  189349205  189615068   1351     182  521631    -0.041933      0.51672
_SET2_   ENSG00000196083     3  190231840  190375843    637      94  522775      -0.2866      0.61279
_SET2_   ENSG00000114279     3  191857184  192485553   2808     228  515435      -1.2398      0.89248
_SET2_   ENSG00000114315     3  193853934  193856521      5       3  527884      0.26305      0.39625
_SET2_   ENSG00000075711     3  196769431  197026171   1043      46  510021      0.20991      0.41687
_SET2_   ENSG00000133256     4     619373     664571    227      29  517662     -0.05485      0.52187
_SET2_   ENSG00000168993     4     778745     819986    221      42  524946       2.2876      0.01108
_SET2_   ENSG00000068078     4    1795034    1810599     81      24  504533      -1.9549       0.9747
_SET2_   ENSG00000184160     4    3768075    3770251      7       5  494527     0.039182      0.48437
_SET2_   ENSG00000168824     4    4349867    4420785    378      71  519228      0.15085      0.44005
_SET2_   ENSG00000109625     4    8594387    8621488    299      42  510265       -1.007      0.84304
_SET2_   ENSG00000169676     4    9783258    9785632      7       4  506547     -0.41759      0.66188
_SET2_   ENSG00000004468     4   15779898   15854853    319      30  518222      0.37803       0.3527
_SET2_   ENSG00000137440     4   15937192   15940363     15       7  508558     -0.46603       0.6794
_SET2_   ENSG00000137441     4   15961866   15970932     49      15  517738      0.88338      0.18852
_SET2_   ENSG00000168214     4   26165077   26436541    855      99  510943       1.9654     0.024685
_SET2_   ENSG00000163394     4   26483022   26492084     38      13  514469     -0.44501      0.67184
_SET2_   ENSG00000174343     4   40337346   40357234    128      17  528583      0.64914      0.25813
_SET2_   ENSG00000163285     4   46037786   46126098    377      32  519227       2.1385     0.016238
_SET2_   ENSG00000151834     4   46250444   46477247    731      50  517700       1.5834     0.056666
_SET2_   ENSG00000109158     4   46920917   46996424    315      32  521466       3.6811   0.00011611
_SET2_   ENSG00000163288     4   46995740   47428461   1603     128  518679       2.5282    0.0057326
_SET2_   ENSG00000109189     4   53457138   53525502    162      28  508559     -0.71828      0.76371
_SET2_   ENSG00000157404     4   55524085   55606881    283      47  518036       3.4943    0.0002377
_SET2_   ENSG00000134852     4   56294070   56413305    538      23  522192        3.231    0.0006167
_SET2_   ENSG00000109255     4   56461396   56502865    161      24  528824       2.3483    0.0094302
_SET2_   ENSG00000084093     4   57774075   57802010    120      32  514722       3.6136     0.000151
_SET2_   ENSG00000145242     4   66185281   66536213   1692     100  521596      0.58107       0.2806
_SET2_   ENSG00000124875     4   74702214   74714781     44      19  516117     -0.30947      0.62152
_SET2_   ENSG00000163735     4   74861359   74864496      8       5  531433      -1.3734      0.91519
_SET2_   ENSG00000124882     4   75230860   75254468    108      17  528105       -1.048      0.85269
_SET2_   ENSG00000109321     4   75310851   75320726      1       1  489382       1.0803         0.14
_SET2_   ENSG00000205595     4   75480629   75490486      3       1  468553     -0.80147      0.78857
_SET2_   ENSG00000138744     4   76831809   76862204    165      21  527308       1.3269     0.092264
_SET2_   ENSG00000138755     4   76922428   76928641     15       7  523675      0.52444      0.29999
_SET2_   ENSG00000169245     4   76942273   76944650     11       3  510040      0.37525      0.35374
_SET2_   ENSG00000169248     4   76954835   76962568     58       5  520168      0.59306      0.27657
_SET2_   ENSG00000156234     4   78432907   78532988    362      43  494654       1.4479     0.073825
_SET2_   ENSG00000138675     4   81187753   81257834    318      51  519315      -0.2863      0.61268
_SET2_   ENSG00000152785     4   81952119   81978685    110      26  506802     -0.75365      0.77447
_SET2_   ENSG00000163623     4   85413140   85419603     14       7  519984      0.73183      0.23214
_SET2_   ENSG00000118785     4   88896819   88904562     28      11  523059       1.0963      0.13647
_SET2_   ENSG00000118762     4   88928820   88998929    216      48  521250       3.3827   0.00035891
_SET2_   ENSG00000145335     4   90645250   90759466    529      38  516054       1.1392      0.12731
_SET2_   ENSG00000152208     4   93225550   94695707   5180     196  518299      0.90741       0.1821
_SET2_   ENSG00000151247     4   99792835   99851788    228      39  521871       3.5259   0.00021106
_SET2_   ENSG00000138814     4  101944566  102269435   1212      91  511951      0.77665      0.21868
_SET2_   ENSG00000109320     4  103422486  103538459    390      38  519098       1.2678      0.10244
_SET2_   ENSG00000164038     4  103941025  104006986    141      48  511682       3.5896   0.00016561
_SET2_   ENSG00000168772     4  105389469  105416058     60      17  521093     -0.79997      0.78813
_SET2_   ENSG00000164022     4  107236701  107270383     99      19  520787       1.6255     0.052025
_SET2_   ENSG00000155011     4  107842959  108204963   1404     145  515571     -0.74023      0.77042
_SET2_   ENSG00000138796     4  108910870  108956331    161      18  518854       3.5705   0.00017813
_SET2_   ENSG00000138795     4  108968701  109090112    383      44  513619       2.0718     0.019143
_SET2_   ENSG00000138798     4  110834040  110933422    339      40  513396    -0.017891      0.50714
_SET2_   ENSG00000138792     4  111286889  111486441    746      82  516951      0.17791       0.4294
_SET2_   ENSG00000145362     4  113739265  114304896   2443     219  517579        1.253       0.1051
_SET2_   ENSG00000164111     4  122589110  122618268    148      26  525243      -1.0564      0.85462
_SET2_   ENSG00000109471     4  123372625  123377880     11       6  512491       1.3454     0.089255
_SET2_   ENSG00000138685     4  123747863  123819391    359      53  523754       1.5061     0.066017
_SET2_   ENSG00000077684     4  129730779  129796379    145      47  511380      0.53184      0.29742
_SET2_   ENSG00000151012     4  139085251  139163503    330      42  518942       1.3068     0.095642
_SET2_   ENSG00000164136     4  142557752  142655140    287      61  516247     -0.98937      0.83876
_SET2_   ENSG00000121210     4  154387498  154557863    760     103  512994      0.56142      0.28726
_SET2_   ENSG00000137462     4  154622652  154626851     13       9  516640       1.6111     0.053582
_SET2_   ENSG00000145423     4  154701744  154710272     31      16  512365      0.96307      0.16776
_SET2_   ENSG00000171564     4  155484108  155492238     30       8  513424     -0.89381      0.81429
_SET2_   ENSG00000171560     4  155504278  155511918     17      11  518729       1.3157     0.094129
_SET2_   ENSG00000171557     4  155525286  155534119     19      13  498433     -0.58747      0.72156
_SET2_   ENSG00000185149     4  156129781  156138230     22       9  520303       1.5024     0.066501
_SET2_   ENSG00000164116     4  156587863  156653501    307      55  513073      -0.8897      0.81319
_SET2_   ENSG00000061918     4  156680144  156728743    198      51  518048     -0.80372      0.78922
_SET2_   ENSG00000109738     4  157997209  158093242    472      40  514523     -0.32365       0.6269
_SET2_   ENSG00000120251     4  158125334  158287227    428      57  514859       -0.923        0.822
_SET2_   ENSG00000109756     4  160025330  160281321    764      64  512145       2.1235     0.016856
_SET2_   ENSG00000164129     4  164265091  164273086     27       7  527587      -1.5422      0.93849
_SET2_   ENSG00000109472     4  166282346  166419472    716      48  524882      0.87891      0.18973
_SET2_   ENSG00000145451     4  175558065  175750465    947      91  521663      0.49932      0.30878
_SET2_   ENSG00000151729     4  186064395  186071536     15       6  528542      -0.3424      0.63398
_SET2_   ENSG00000083857     4  187508937  187647876    633      97  517341      0.56473      0.28613
