# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_r...14        SET      12     0.091136    0.0023815      0.25536      0.36059 Curated_gene_sets:biocarta_rela_pathway
Curated_gene_sets:biocarta_n...8         SET      27      0.02267    0.0008882      0.16789       0.4463 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      16      0.28996     0.008748      0.21511     0.088848 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11      0.52391     0.013108       0.2571     0.020795 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      15     -0.18785   -0.0054876      0.22753      0.79547 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      12      0.37496    0.0097981      0.25376     0.069765 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12    -0.075405   -0.0019704      0.26735      0.61104 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17    -0.019221  -0.00059773      0.19015      0.54026 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30     -0.13153   -0.0054314      0.15289      0.80517 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      10      0.52163     0.012444      0.24222     0.015645 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      19     0.094226    0.0030976      0.17384       0.2939 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      32    -0.069906   -0.0029813      0.15747      0.67146 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26     -0.13089   -0.0050326      0.16479      0.78648 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10      0.45623     0.010884      0.31186     0.071749 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET       6     -0.38979   -0.0072034      0.39224      0.83982 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10    -0.039099  -0.00093273      0.25885      0.56003 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18     0.042871    0.0013718      0.17462      0.40304 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      15     -0.12629   -0.0036894      0.21182      0.72448 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      19     -0.20187   -0.0066364      0.17188       0.8799 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      10      0.33181    0.0079156       0.2658      0.10595 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      13      0.29725    0.0080844      0.22351     0.091781 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET       9     -0.71384    -0.016156      0.33503      0.98344 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31    -0.022507  -0.00094478       0.1529      0.55851 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      27     -0.03031   -0.0011875      0.16709      0.57197 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15      0.22983    0.0067138      0.24741      0.17647 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9      0.19856    0.0044939       0.3114      0.26185 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      15     -0.09099   -0.0026581      0.21744      0.66219 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23     0.014516   0.00052499      0.16365      0.46466 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      20      0.18818    0.0063467      0.18958      0.16046 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11     -0.40232    -0.010066      0.27332      0.92948 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18      0.19233    0.0061541       0.1812      0.14426 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      11    -0.045298   -0.0011333       0.2489       0.5722 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      17    -0.064602    -0.002009      0.20564       0.6233 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      26      -0.3649     -0.01403      0.15669      0.99006 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      22      0.13294    0.0047024      0.15735       0.1991 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10      0.47607     0.011357      0.30194     0.057441 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      14      -0.1522   -0.0042955      0.23858      0.73824 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      19     0.005485   0.00018031      0.17115      0.48722 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      17     -0.12591   -0.0039156      0.21926       0.7171 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      10      0.39733    0.0094784      0.27197      0.07203 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      14      0.21927    0.0061884      0.23239      0.17271 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24     0.019074   0.00070464      0.16442      0.45382 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      23     0.029184    0.0010554      0.19298       0.4399 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      16       0.2589    0.0078111      0.22345       0.1233 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      23      0.12636    0.0045697      0.17519      0.23538 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      12     -0.12637   -0.0033021       0.2882      0.66947 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19     0.076085    0.0025012      0.19096      0.34516 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      20     -0.38776    -0.013078      0.18465      0.98213 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      10      0.56083     0.013379        0.264     0.016827 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      11    -0.071523   -0.0017894      0.29357      0.59624 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      16   0.00069237   2.0889e-05      0.22403      0.49877 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12      0.20887     0.005458        0.243      0.19503 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      11     -0.47955    -0.011998       0.2774      0.95806 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       6     -0.17909   -0.0033096      0.38733      0.67809 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9     -0.13348   -0.0030209       0.2621      0.69472 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17    -0.007133  -0.00022182      0.21449      0.51326 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET       9     -0.43892   -0.0099336      0.24179      0.96525 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      17     -0.17628   -0.0054819      0.22109      0.78737 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26     -0.11634   -0.0044731      0.16521      0.75934 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       8     -0.20836    -0.004446      0.29112      0.76291 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17    -0.081762   -0.0025426      0.23359      0.63684 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8     -0.30798   -0.0065718      0.32326      0.82963 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      17    0.0027079   8.4208e-05      0.20003       0.4946 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19    -0.076662   -0.0025202      0.17739      0.66719 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26     0.010578    0.0004067      0.16329      0.47418 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      10        0.178    0.0042463       0.2711      0.25573 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      10     -0.38101   -0.0090891      0.24232      0.94205 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14    -0.043182   -0.0012187      0.21484      0.57965 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      10     -0.18703   -0.0044616      0.29733      0.73533 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30    -0.007376   -0.0003046      0.15941      0.51845 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37     -0.02681   -0.0012293      0.14382      0.57394 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      10      0.11447    0.0027308      0.25893      0.32921 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      32     0.035425    0.0015108      0.14904      0.40606 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       8    -0.084519   -0.0018035      0.33838      0.59862 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9       0.5528     0.012511      0.31861     0.041377 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      12     0.056337    0.0014721       0.2488      0.41043 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10      0.38203    0.0091135      0.25638     0.068109 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      26      0.14214    0.0054649       0.1647      0.19408 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET       9     0.042051   0.00095171      0.25955      0.43565 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       8   -0.0076238  -0.00016268      0.35504      0.50857 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      51     0.055303    0.0029759      0.11392      0.31367 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5      0.34056    0.0057455      0.34763      0.16363 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      20      0.28186    0.0095063      0.18148     0.060206 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17     -0.19595   -0.0060936       0.1809      0.86063 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      18   -0.0080703  -0.00025824      0.18826       0.5171 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      14     -0.18617   -0.0052542      0.21199      0.81007 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20      0.11344    0.0038261      0.17631      0.25998 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      13      0.10645    0.0028952      0.27588       0.3498 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      19     -0.11294   -0.0037128      0.18824      0.72573 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      13    0.0050124   0.00013632      0.22038      0.49093 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET       9     -0.11341   -0.0025666      0.27477       0.6601 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET       6     -0.15352   -0.0028371      0.36051      0.66489 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      18      0.04202    0.0013446      0.18432      0.40983 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      10     -0.06294   -0.0015015      0.32057      0.57783 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      17     0.014351   0.00044628      0.21261      0.47309 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      34    -0.076674   -0.0033704       0.1444      0.70229 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       8     0.018886     0.000403      0.36869      0.47957 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16      0.10242    0.0030902      0.22096      0.32149 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      18      0.11615    0.0037166      0.20481      0.28532 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      26    -0.038016   -0.0014617       0.1649      0.59117 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      23     -0.27975    -0.010117      0.16423      0.95575 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23    -0.078673   -0.0028453      0.16833      0.67988 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20     0.047275    0.0015945      0.17754      0.39501 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      32    -0.082187   -0.0035051      0.14611      0.71311 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      16    -0.071544   -0.0021585      0.23518      0.61951 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      44     -0.29974    -0.014984      0.13094      0.98896 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET       9   0.00060368   1.3662e-05      0.31091      0.49923 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET       9     0.021086   0.00047721       0.2826      0.47026 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27    -0.051282   -0.0020092      0.16291      0.62354 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11      0.11356    0.0028411      0.23848      0.31698 Curated_gene_sets:biocarta_egfr_smrte_pathway
