# TOTAL_GENES = 18808
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_n...8         SET      28      0.11006    0.0042436      0.20369      0.29448 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      17      0.32653    0.0098127      0.24223     0.088836 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11     0.012568   0.00030387      0.30603      0.48362 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      18      0.23186    0.0071694      0.26121      0.18737 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      13     0.057745    0.0015177      0.31231      0.42665 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12     -0.23932   -0.0060433      0.32174      0.77151 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17      0.40712     0.012235      0.26388     0.061447 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30      0.18465    0.0073688      0.19761      0.17506 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11      0.47075     0.011382      0.25828     0.034185 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      20      0.28544    0.0093033      0.23914      0.11632 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      37     -0.04857   -0.0021522      0.18423      0.60397 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26      0.24207    0.0089945      0.22128      0.13699 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10      0.05321    0.0012267      0.35346      0.44017 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET       9      0.19171    0.0041927      0.35475      0.29446 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10      0.70536     0.016261      0.30456     0.010285 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18     0.092644    0.0028647      0.25358      0.35743 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16     0.053777    0.0015679      0.26651      0.42004 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20      0.12978      0.00423      0.24414      0.29751 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11      0.13286    0.0032123       0.3127      0.33546 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      14      0.46854     0.012779      0.30503     0.062274 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET       9      -0.2615   -0.0057191      0.39228      0.74749 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31     0.084727     0.003437      0.20267      0.33795 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      28      0.28069     0.010822      0.20173     0.082058 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15       0.1318    0.0037207      0.27967      0.31873 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9    -0.045195  -0.00098843      0.38922      0.54622 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      15      0.10913    0.0030807      0.29846      0.35732 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23     0.072144    0.0025214      0.20478      0.36231 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      21     -0.14077   -0.0047014      0.25335      0.71077 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11      0.10362    0.0025053      0.30188       0.3657 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18   -0.0012852  -3.9741e-05      0.27699      0.50185 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      12    -0.018798  -0.00047468      0.30795      0.52434 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      17     -0.06466   -0.0019431      0.23627      0.60783 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28    -0.099149   -0.0038228      0.21476      0.67784 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24     0.094298    0.0033664      0.21577      0.33105 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10      0.69403     0.015999      0.35139     0.024135 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      16     -0.37837    -0.011032      0.28256      0.90972 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      20    -0.028247  -0.00092065      0.23925      0.54699 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      17     -0.21993   -0.0066094      0.26805      0.79403 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      11     -0.29811   -0.0072075      0.31729      0.82627 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      15     -0.28914   -0.0081625      0.26133      0.86572 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24     0.052801     0.001885       0.1984      0.39507 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25      0.28643     0.010436      0.23034      0.10685 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17     0.086299    0.0025934      0.27814      0.37818 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24     -0.38398    -0.013708       0.2426      0.94325 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      12      0.20959    0.0052926      0.30502        0.246 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19      0.17079    0.0054257        0.259      0.25482 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      24      0.12719    0.0045408       0.2205      0.28203 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11      0.26231     0.006342      0.30677      0.19626 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      18     0.059533    0.0018409      0.25661      0.40827 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      23      0.08313    0.0029053      0.24524      0.36732 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12     -0.56872    -0.014361      0.36957      0.93807 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      16      0.34109    0.0099444      0.28634       0.1168 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8      0.10049    0.0020722      0.37126      0.39332 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9    0.0018872   4.1273e-05      0.30676      0.49755 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17    -0.057866    -0.001739      0.24064      0.59501 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10     0.086529    0.0019947      0.34582      0.40121 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      0.14512    0.0044873      0.26935      0.29503 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26     0.081192    0.0030168      0.21661       0.3539 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       9     0.054595     0.001194      0.36088      0.43988 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17     0.032451   0.00097521      0.24431      0.44717 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8      0.48218    0.0099427      0.38373      0.10446 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      18      0.19325    0.0059758      0.25754      0.22651 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19      0.28001    0.0088955      0.23677      0.11848 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26     0.082397    0.0030615      0.20701      0.34531 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15    -0.020015  -0.00056501      0.29391      0.52715 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11   -0.0083152  -0.00020104      0.35886      0.50924 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14      0.34353    0.0093692      0.24696     0.082117 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13      0.48779      0.01282      0.30169     0.052961 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30    -0.014012  -0.00055919      0.20483      0.52727 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37     0.074086    0.0032828      0.18419      0.34376 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12      0.42262     0.010672      0.32972     0.099979 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      33      0.14523     0.006078      0.19956      0.23339 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       8    -0.088893    -0.001833      0.31164      0.61227 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9      0.29159    0.0063772      0.31929      0.18056 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14      0.26041    0.0071023      0.27784      0.17432 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10     -0.18788   -0.0043311      0.37219      0.69314 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27      0.27519      0.01042      0.21081     0.095885 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      11     -0.17169   -0.0041509      0.30931      0.71057 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9     -0.01506  -0.00032937       0.3629      0.51655 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      53     0.049804    0.0026402      0.14887      0.36898 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5     -0.10081   -0.0016434       0.4355      0.59153 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21      0.30053     0.010037      0.23073      0.09637 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17      0.48222     0.014492       0.2713     0.037753 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      19      0.22355    0.0071018      0.23456      0.17029 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15     -0.15155   -0.0042782      0.28007      0.70578 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20      0.51487     0.016781      0.23948     0.015785 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.20582   -0.0058104      0.29164      0.75982 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      20      0.12903    0.0042056      0.24965      0.30263 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14      0.44455     0.012124      0.29463     0.065678 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10      -0.1287   -0.0029669      0.33617      0.64908 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET       8      -0.2619   -0.0054003      0.38616      0.75117 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      20      0.19232    0.0062682      0.23912      0.21063 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      12     -0.48503    -0.012248      0.31216      0.93987 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18      0.14126    0.0043681      0.26527      0.29719 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      36      0.29697      0.01298      0.17994     0.049441 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       9     -0.44671   -0.0097697      0.43225      0.84929 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16      0.22878      0.00667      0.28097      0.20776 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      20     0.075705    0.0024675      0.22148      0.36625 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      27     0.016528   0.00062581      0.20823      0.46837 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      25       0.1265     0.004609      0.20827       0.2718 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23      0.42913     0.014998       0.2415       0.0378 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20      0.46181     0.015052      0.24005     0.027195 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33      0.28519     0.011936      0.18253     0.059102 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      19      0.37062     0.011774      0.25843     0.075777 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      44      -0.1399    -0.006759      0.16041      0.80844 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET       9      0.32592    0.0071279      0.36035      0.18289 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET       9     -0.29258    -0.006399      0.31692      0.82205 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27      0.25476    0.0096459      0.21271      0.11553 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11      0.56043      0.01355       0.3476      0.05346 Curated_gene_sets:biocarta_egfr_smrte_pathway
