# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET3_   ENSG00000121871     3  164904508  164914897     30      12  599144       1.0487      0.14716
_SET3_   ENSG00000163536     3  167453031  167543356    354      30  618943      0.26501       0.3955
_SET3_   ENSG00000163558     3  169940153  170023769    380      20  612844     0.018774      0.49251
_SET3_   ENSG00000136603     3  170075466  170114623    135      22  609096      -0.2785      0.60969
_SET3_   ENSG00000154310     3  170779128  171178197   1515     166  613850      -1.1185      0.86832
_SET3_   ENSG00000169760     3  173114074  174004434   3535     210  609297       4.0601   2.4531e-05
_SET3_   ENSG00000121879     3  178865902  178957881    344      41  598938       2.4398    0.0073487
_SET3_   ENSG00000161202     3  183873176  183891398     43      17  617725       1.2218      0.11089
_SET3_   ENSG00000182580     3  184279572  184300197     90      25  616287      0.52488      0.29983
_SET3_   ENSG00000073803     3  185000729  185206885    641      47  614839        1.152      0.12466
_SET3_   ENSG00000058866     3  185823457  186080026    943     174  610139     -0.33595      0.63154
_SET3_   ENSG00000188729     3  190917030  190983404    305      43  615359     -0.45942      0.67704
_SET3_   ENSG00000198836     3  193310933  193415612    370      27  613323    -0.011534       0.5046
_SET3_   ENSG00000114315     3  193853934  193856521      5       3  619459       1.7457      0.04043
_SET3_   ENSG00000189058     3  195295573  195311076    104      33  605245       1.0976      0.13618
_SET3_   ENSG00000174013     3  196295482  196315930     81      15  584593     -0.79108      0.78555
_SET3_   ENSG00000180370     3  196466728  196559518    547      55  610956      0.04013      0.48399
_SET3_   ENSG00000178950     4     843064     926161    449      51  615770       1.2445      0.10665
_SET3_   ENSG00000159674     4    1160720    1202750    146      44  607424        1.433     0.075923
_SET3_   ENSG00000072832     4    5749811    5894785    797     117  616638    0.0071868      0.49713
_SET3_   ENSG00000186222     4    6717842    6719387      5       3  569934     -0.38414      0.64956
_SET3_   ENSG00000004468     4   15779898   15854853    317      32  610966      0.22058      0.41271
_SET3_   ENSG00000145147     4   20254883   20622184   1461     186  605615       1.9401     0.026186
_SET3_   ENSG00000163394     4   26483022   26492084     39      14  604129      0.18652      0.42602
_SET3_   ENSG00000163697     4   40812044   41218731   1901     119  614694       3.3778   0.00036537
_SET3_   ENSG00000154277     4   41258430   41270472     53      13  620940      0.54834      0.29173
_SET3_   ENSG00000109132     4   41746099   41750987     12       4  628044       1.6675     0.047704
_SET3_   ENSG00000215203     4   42895284   43032675    621      57  613939     -0.45795       0.6765
_SET3_   ENSG00000163288     4   46995740   47428461   1597     124  610572       2.5432     0.005492
_SET3_   ENSG00000075539     4   48499378   48782339    586      51  607249     -0.54004      0.70542
_SET3_   ENSG00000145242     4   66185281   66536213   1694      97  613652        2.677    0.0037138
_SET3_   ENSG00000033178     4   68478370   68566897    330      21  621245      0.60694      0.27195
_SET3_   ENSG00000018189     4   71569921   71673032    425      25  616522      0.37566      0.35358
_SET3_   ENSG00000109321     4   75310851   75320726      1       1  632802      -1.4611        0.928
_SET3_   ENSG00000205595     4   75480629   75490486      3       1  575705      0.28783      0.38674
_SET3_   ENSG00000138760     4   77079890   77135046    295      27  592224     -0.83107      0.79703
_SET3_   ENSG00000163291     4   79808281   79860592    210      18  606386     -0.18003      0.57144
_SET3_   ENSG00000163623     4   85413140   85419603     14       7  612481      -1.0485      0.85279
_SET3_   ENSG00000118785     4   88896819   88904562     28      11  614511      0.45249      0.32546
_SET3_   ENSG00000152208     4   93225550   94695707   5173     195  611497       7.4647   4.1735e-14
_SET3_   ENSG00000172238     4   94750042   94751221      3       2  591531       1.7596     0.039239
_SET3_   ENSG00000163110     4   95373037   95589377    834      55  599139     -0.72501      0.76578
_SET3_   ENSG00000138696     4   95679119   96079599   1761      87  613965    -0.013701      0.50547
_SET3_   ENSG00000182168     4   96083655   96470357   1764     168  613645       2.6197    0.0044005
_SET3_   ENSG00000138814     4  101944566  102269435   1210     100  602253      0.83944      0.20061
_SET3_   ENSG00000188517     4  109731877  110223813   2019     138  613091      0.03027      0.48793
_SET3_   ENSG00000138802     4  110354928  110462052    363      31  596523       2.4219    0.0077204
_SET3_   ENSG00000174607     4  115519611  115599380    260      34  588442     -0.54397      0.70677
_SET3_   ENSG00000173376     4  121956768  121994176    147      32  609205       3.0742    0.0010553
_SET3_   ENSG00000109471     4  123372625  123377880     11       6  597286       2.2466     0.012334
_SET3_   ENSG00000196159     4  126237554  126414087    766      65  597234       2.0281     0.021276
_SET3_   ENSG00000164073     4  128838960  128887150    108      26  598394     -0.46992      0.68079
_SET3_   ENSG00000151466     4  129786076  130014764    655      48  604479     -0.86184      0.80561
_SET3_   ENSG00000109458     4  144257915  144395721    375      56  613135      0.95198      0.17055
_SET3_   ENSG00000151615     4  147560045  147563626     15       7  597904       2.0678     0.019331
_SET3_   ENSG00000170390     4  150999426  151178609    706      63  614730     -0.55281       0.7098
_SET3_   ENSG00000145423     4  154701744  154710272     31      16  601205     -0.29829      0.61726
_SET3_   ENSG00000109756     4  160025330  160281321    767      65  601228      -1.0728      0.85831
_SET3_   ENSG00000129116     4  169418217  169849608   2020     168  608228      -2.1384      0.98376
_SET3_   ENSG00000164107     4  174446120  174451380     17      10  591309      0.42275      0.33624
_SET3_   ENSG00000150625     4  176554085  176923815   1595     153  613445       1.9924     0.023162
_SET3_   ENSG00000218336     4  183065140  183724177   3132     313  615882       2.3659    0.0089944
_SET3_   ENSG00000164305     4  185548850  185570663     74      18  605830     -0.34414      0.63463
_SET3_   ENSG00000112902     5    9035138    9546187   2327     219  613731       3.0203    0.0012628
_SET3_   ENSG00000169862     5   10971952   11904155   3946     292  608770       1.2063      0.11385
_SET3_   ENSG00000079215     5   36606457   36688436    309      74  610530     -0.28436      0.61193
_SET3_   ENSG00000168621     5   37812779   37839788    109      28  615139     0.037984      0.48485
_SET3_   ENSG00000164588     5   45259349   45696253    956      78  597294       2.3413    0.0096089
_SET3_   ENSG00000170571     5   49692026   49739082    128      22  599735       2.1911     0.014221
_SET3_   ENSG00000016082     5   50678921   50690564     35      17  600415       5.0073   2.7601e-07
_SET3_   ENSG00000213949     5   52083730   52255040    771      99  611964      0.98293      0.16282
_SET3_   ENSG00000145632     5   57749809   57756087     30       8  621683      0.26193      0.39669
_SET3_   ENSG00000130449     5   60628100   60841997    541      47  601957       2.9809     0.001437
_SET3_   ENSG00000145675     5   67511548   67597649    322      57  609230      0.24116      0.40471
_SET3_   ENSG00000131711     5   71403061   71505395    329      70  613690      -0.1776      0.57048
_SET3_   ENSG00000251493     5   72740654   72744352      9       4  588325      -1.1441      0.87371
_SET3_   ENSG00000171617     5   73923234   73937249     34      10  621312     -0.59848      0.72524
_SET3_   ENSG00000113273     5   78073032   78281910    951      71  612548       1.2019      0.11471
_SET3_   ENSG00000228716     5   79922047   79950802    160      11  619699    -0.020774      0.50829
_SET3_   ENSG00000081189     5   88013975   88199922    490      61  612638       4.8156   7.3364e-07
_SET3_   ENSG00000164199     5   89825161   90460038   2323     118  600136      0.56882      0.28474
_SET3_   ENSG00000175745     5   92919043   92930321     18      10  604219     -0.86372      0.80613
_SET3_   ENSG00000184349     5  106712590  107006596   1106     142  609177       6.1899   3.0094e-10
_SET3_   ENSG00000134987     5  110427414  110466200    158      27  607665       2.0163     0.021884
_SET3_   ENSG00000134986     5  110998318  111333161   1445     101  611031       3.0501    0.0011437
_SET3_   ENSG00000092421     5  115779312  115910630    636     110  609750       1.4506     0.073448
_SET3_   ENSG00000131437     5  132028320  132073330    142      18  616443      -1.1339      0.87159
_SET3_   ENSG00000164405     5  132202252  132203723      6       3  621683       1.6228     0.052317
_SET3_   ENSG00000053108     5  132532147  132948255   1606     203  613266       0.1106      0.45597
_SET3_   ENSG00000006837     5  133541305  133706738    460      27  603734      -1.0648      0.85652
_SET3_   ENSG00000152377     5  136310987  136934068   2319     144  608840       3.0472    0.0011548
_SET3_   ENSG00000120729     5  137203480  137223540     40      14  577921      0.22219      0.41208
_SET3_   ENSG00000146013     5  137588068  137610360     63      24  603769       2.1201        0.017
_SET3_   ENSG00000044115     5  137946656  138270723    855      65  607714      0.53733      0.29552
_SET3_   ENSG00000113555     5  141323150  141349304     88      29  610052       1.2461      0.10636
_SET3_   ENSG00000091010     5  145718587  145720083      1       1  632802      0.70309        0.241
_SET3_   ENSG00000113657     5  146770374  146889619    298      78  593820      0.74506      0.22812
_SET3_   ENSG00000145868     5  147763498  147822399    157      29  603422     -0.89493      0.81459
_SET3_   ENSG00000182578     5  149432854  149492935    242      57  613749     -0.19918      0.57894
_SET3_   ENSG00000070808     5  149599054  149669854    247      63  597946       3.3345   0.00042723
_SET3_   ENSG00000055163     5  156693089  156822606    497      34  620096       3.7258   9.7368e-05
_SET3_   ENSG00000145864     5  160715436  160976050    927      78  605406       3.8662    5.527e-05
_SET3_   ENSG00000145934     5  166711804  167691162   3473     339  610457       8.1523   1.7849e-16
_SET3_   ENSG00000184347     5  168088745  168728133   3188     275  610920     -0.36557      0.64266
_SET3_   ENSG00000184845     5  174867042  174871211     12       5  621683     -0.16222      0.56443
_SET3_   ENSG00000169258     5  176022803  176037134     38      20  600642     -0.43887      0.66962
_SET3_   ENSG00000113763     5  176237478  176307897    249      64  598436       -1.211      0.88705
_SET3_   ENSG00000113758     5  176883609  176901402     53      14  618097       2.3935    0.0083436
_SET3_   ENSG00000196923     5  176910395  176924607     38      18  603686     -0.39441      0.65336
_SET3_   ENSG00000050748     5  179660143  179719099    306      48  596859      -1.2745      0.89876
_SET3_   ENSG00000137285     6    3224495    3231964     13       6  608622     -0.35748      0.63963
_SET3_   ENSG00000188428     6    8013800    8064647    379      21  572227     -0.80606       0.7899
_SET3_   ENSG00000010017     6   13621730   13711796    205      49  602646     -0.51709      0.69745
_SET3_   ENSG00000047579     6   15523032   15663289    506      41  606852       0.1425      0.44334
_SET3_   ENSG00000007944     6   16129356   16148479     61      22  602636     -0.29054       0.6143
_SET3_   ENSG00000230873     6   17102489   17131603    105      16  603547      0.71533       0.2372
_SET3_   ENSG00000146038     6   24171984   24358280   1034      69  610199      0.44682       0.3275
_SET3_   ENSG00000137261     6   24544332   24646383    492      67  613582     -0.06838      0.52726
_SET3_   ENSG00000111802     6   24650205   24667261     93      20  600431       2.5863    0.0048505
_SET3_   ENSG00000197283     6   33387847   33421466     93      32  593845       3.6907   0.00011182
_SET3_   ENSG00000124507     6   34433916   34503006    309      49  583474       0.3901      0.34823
_SET3_   ENSG00000064999     6   34857042   35059179    741      77  601380        1.377     0.084262
_SET3_   ENSG00000112041     6   35465651   35480715     68      18  610933      0.76905      0.22093
