# MEAN_SAMPLE_SIZE = 19873
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_r...14        SET      13     -0.11244   -0.0029471      0.24653      0.67584 Curated_gene_sets:biocarta_rela_pathway
Curated_gene_sets:biocarta_n...8         SET      28      0.42462     0.016327      0.18865     0.012204 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      17    -0.026821   -0.0008038       0.2279      0.54684 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11     0.069287    0.0016706      0.27555      0.40074 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      18      -0.1791    -0.005523      0.23211      0.77983 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      13     -0.11127   -0.0029163      0.27177      0.65888 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12    -0.076573   -0.0019283      0.28536      0.60578 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17     0.022355   0.00066996      0.20377      0.45632 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30      0.40096     0.015957      0.16637    0.0079811 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11     0.069441    0.0016743      0.27821      0.40145 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      20      0.11138    0.0036203      0.20194      0.29063 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      37      0.06332    0.0027981      0.16335      0.34914 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26      0.12911    0.0047842      0.19433      0.25322 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10      -0.1017   -0.0023379      0.31661      0.62597 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET       9      -0.2186   -0.0047677      0.31579       0.7556 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10    0.0031944   7.3438e-05      0.27773      0.49541 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18      -0.3764    -0.011607      0.22234      0.95476 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16     -0.17413   -0.0050628      0.23838      0.76744 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20     0.089748    0.0029171      0.20807      0.33311 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11     0.037986   0.00091587      0.30774      0.45088 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      14      0.45068     0.012258      0.27455     0.050352 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET       9     -0.40255   -0.0087798      0.36057      0.86787 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31       0.1642    0.0066426      0.18046      0.18144 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      28     0.045896    0.0017647      0.17625      0.39728 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15     0.095932    0.0027007      0.24851      0.34974 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9      0.45168    0.0098512      0.34815     0.097263 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      15      0.14828    0.0041744      0.26946      0.29107 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23      0.29905     0.010423      0.18533     0.053315 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      21     -0.10737    -0.003576      0.22476      0.68357 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11      -0.1084   -0.0026136      0.30179      0.64027 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18     -0.39091    -0.012055      0.24891      0.94184 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      12      0.21767    0.0054815      0.24671      0.18881 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18      0.11375    0.0035076      0.19463      0.27947 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28      -0.1558   -0.0059905       0.1822      0.80375 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24       0.1595    0.0056783      0.17474      0.18069 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10      0.64845     0.014907      0.29011      0.01271 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      16     0.082503    0.0023988      0.25062        0.371 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      20    -0.037635   -0.0012233      0.22054      0.56775 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      17     -0.14493   -0.0043435        0.241      0.72621 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      11    -0.043449   -0.0010476      0.30904       0.5559 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      15      0.08444    0.0023772      0.25139      0.36848 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24    -0.022783   -0.0008111       0.1831      0.54951 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25      0.25408    0.0092321      0.20562       0.1083 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17    0.0079765   0.00023905      0.24884      0.48721 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24    -0.018639   -0.0006636      0.20315      0.53655 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      12     -0.17295   -0.0043553       0.2709       0.7384 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19      0.36327     0.011509      0.22167      0.05064 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      24     0.098107    0.0034928      0.19845      0.31053 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11     -0.10656   -0.0025693      0.29998      0.63879 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      18     -0.21227   -0.0065459      0.22774      0.82435 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      23     -0.24443   -0.0085192      0.21743      0.86952 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12     -0.52896     -0.01332      0.32742       0.9469 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      16    -0.054796   -0.0015932      0.25158      0.58621 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8     -0.39483    -0.008119      0.35104      0.86964 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9    -0.089175   -0.0019449      0.27901      0.62537 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17      0.18262    0.0054729      0.22231       0.2057 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10     -0.09399   -0.0021608      0.32591      0.61347 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      0.23414    0.0072201      0.23666      0.16125 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26    -0.087169   -0.0032299      0.19038      0.67648 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       9      0.15637    0.0034104      0.32648      0.31599 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17      0.44388     0.013303      0.22893     0.026262 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8     0.087346    0.0017961        0.335      0.39715 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      18    -0.043984   -0.0013563      0.22887       0.5762 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19     -0.32689    -0.010356      0.21434      0.93637 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26      0.21531     0.007978      0.18475      0.12193 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15     -0.51149      -0.0144      0.26071      0.97511 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11      0.24092    0.0058088      0.31955      0.22544 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14     0.076427    0.0020787      0.24252      0.37633 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13     -0.31172   -0.0081702      0.27185      0.87423 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30     0.035943    0.0014305       0.1792      0.42052 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37     0.089546     0.003957      0.16382      0.29233 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12     -0.49072    -0.012358      0.28866      0.95542 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      33      0.30263     0.012631      0.17579      0.04258 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       8     -0.23673    -0.004868       0.3126      0.77556 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9      0.37047    0.0080801      0.28382     0.095902 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14     -0.17051   -0.0046376       0.2662      0.73908 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10     0.013786   0.00031693      0.32845      0.48326 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27     -0.12721   -0.0048033      0.18524      0.75387 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      11   0.00063988   1.5428e-05      0.27392      0.49907 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9     -0.19002   -0.0041443      0.32364      0.72143 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      53       0.1469    0.0077659      0.13072      0.13056 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5     0.050758   0.00082523      0.34587      0.44166 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21      0.20463    0.0068154      0.20909      0.16387 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17     0.085808    0.0025716      0.24043      0.36059 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      19      0.29036     0.009199      0.20508     0.078421 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15      0.53271     0.014997      0.26773     0.023318 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20     0.037543    0.0012203      0.21667      0.43122 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.13131   -0.0036966      0.25943      0.69361 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      20    -0.033367   -0.0010846      0.22264      0.55957 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14     -0.26664   -0.0072522      0.26483      0.84299 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10     -0.22753   -0.0052307      0.26609      0.80374 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET       8    -0.053371   -0.0010975      0.34265      0.56189 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      20    -0.016493  -0.00053607      0.21572      0.53047 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      12     -0.25052   -0.0063087      0.28333       0.8117 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18     -0.12627   -0.0038938      0.23559      0.70401 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      36      -0.1478   -0.0064427      0.16285      0.81795 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       9     -0.15599   -0.0034023      0.38781      0.65624 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16      0.37313     0.010849      0.26365     0.078508 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      20      0.17372    0.0056464      0.19826      0.19046 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      27     0.082257    0.0031059      0.17975      0.32362 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      25     0.040187    0.0014602       0.1753      0.40934 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23    -0.012899  -0.00044956      0.21751      0.52364 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20  -0.00023494  -7.6364e-06      0.21712      0.50043 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33      0.03874    0.0016169      0.16037      0.40456 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      19     -0.30337   -0.0096111      0.23317      0.90337 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      44      0.10173    0.0049015      0.14274      0.23801 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET       9     -0.11443   -0.0024958       0.3187      0.64022 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET       9      0.08827    0.0019252      0.30773      0.38712 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27      0.27015       0.0102      0.18106     0.067853 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11    -0.052139   -0.0012571      0.29771      0.56951 Curated_gene_sets:biocarta_egfr_smrte_pathway
