# MEAN_SAMPLE_SIZE = 20942
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_r...14        SET      13     0.084908    0.0022254      0.26097      0.37246 Curated_gene_sets:biocarta_rela_pathway
Curated_gene_sets:biocarta_n...8         SET      28       0.1887    0.0072557      0.17517      0.14069 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      17     -0.27689   -0.0082981      0.21144      0.90482 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11      0.14231    0.0034312      0.25666      0.28964 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      18     -0.16453   -0.0050737      0.21141      0.78179 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      13      0.10973    0.0028759      0.25339       0.3325 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12    -0.046194   -0.0011633      0.26398      0.56945 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17      0.17802    0.0053351      0.18853      0.17252 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30      0.41555     0.016538      0.15483    0.0036407 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11     0.080625    0.0019439      0.23828      0.36755 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      20     0.024637   0.00080077       0.2042      0.45198 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      37      0.19247    0.0085053      0.15216      0.10295 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26      0.34951     0.012951      0.18377     0.028604 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10      0.18557    0.0042661      0.29244      0.26286 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET       9     0.026188   0.00057116       0.2978      0.46496 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10      0.11193    0.0025733      0.25526      0.33051 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18      -0.1761   -0.0054304      0.19828      0.81276 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16      0.35452     0.010308      0.22203     0.055174 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20     -0.16298   -0.0052973      0.18657      0.80881 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11       0.0299   0.00072091      0.28453      0.45815 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      14      0.26275    0.0071464      0.25384      0.15032 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET       9    -0.046402    -0.001012       0.3366      0.55482 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31    -0.021817  -0.00088258      0.16823      0.55159 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      28      0.18854    0.0072495      0.16507       0.1267 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15   -0.0044577   -0.0001255      0.23345      0.50762 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9     -0.51602    -0.011255      0.32432       0.9442 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      15      0.19465    0.0054798      0.25038      0.21846 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23      0.14417    0.0050246       0.1773      0.20809 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      21   -0.0072041  -0.00023993      0.20911      0.51374 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11     0.086201    0.0020784      0.27844      0.37844 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18      0.08689    0.0026794      0.23163      0.35378 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      12     0.031924   0.00080393      0.26312      0.45172 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18      0.12588    0.0038818      0.18043       0.2427 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28    0.0064292    0.0002472      0.16934      0.48486 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24      0.10928    0.0038907      0.16247      0.25059 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10     -0.13493   -0.0031019      0.27074      0.69088 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      16      0.26115    0.0075929       0.2321      0.13026 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      20      0.36211      0.01177      0.20528     0.038878 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      17     -0.11654   -0.0034925      0.22431      0.69831 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      11     -0.35405   -0.0085365      0.28739      0.89101 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      15      -0.4365    -0.012289      0.23385      0.96901 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24    0.0031357   0.00011164      0.17391      0.49281 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25    0.0024443   8.8813e-05      0.19216      0.49493 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17     -0.28015   -0.0083958      0.23139      0.88699 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24     -0.24912   -0.0088692      0.18974      0.90539 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      12     0.024418   0.00061491      0.25296      0.46155 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19      0.50076     0.015865       0.2062    0.0075858 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      24    -0.018484  -0.00065806      0.18482      0.53983 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11     -0.18881   -0.0045525      0.27732      0.75201 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      18      0.23822    0.0073459      0.21119      0.12968 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      23      0.24537     0.008552      0.20343      0.11388 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12     -0.18359   -0.0046231       0.3046      0.72664 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      16      0.10208    0.0029679      0.23572      0.33249 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8      0.21307    0.0043815      0.32619      0.25681 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9     -0.45503   -0.0099244      0.28525      0.94466 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17     0.093855    0.0028127      0.20871      0.32647 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10     0.093188    0.0021423      0.30338      0.37936 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18    -0.077403   -0.0023869      0.22013      0.63744 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26      0.21383    0.0079233      0.17763      0.11433 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       9     0.038671   0.00084341      0.29315      0.44753 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17      0.13465    0.0040354      0.22027      0.27051 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8    0.0009017   1.8542e-05      0.30888      0.49884 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      18      0.31775    0.0097984      0.21385     0.068667 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19       0.2166    0.0068621      0.19769      0.13662 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26      0.33419     0.012383       0.1718      0.02588 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15     0.029687   0.00083576      0.24414      0.45161 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11     -0.57498    -0.013863      0.29736      0.97341 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14     0.021647   0.00058878      0.21541      0.45998 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13     0.079667    0.0020881      0.24719      0.37362 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30      0.14946    0.0059481      0.16861       0.1877 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37     0.011894   0.00052557      0.15273      0.46896 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12    -0.079675   -0.0020064      0.27047      0.61584 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      33    -0.062396   -0.0026042      0.16529      0.64709 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       8     0.021938   0.00045112      0.25852      0.46619 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9      -0.1028    -0.002242      0.26367      0.65168 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14    -0.032513  -0.00088432      0.24839      0.55207 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10     -0.44325     -0.01019      0.30389      0.92765 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27      0.38534      0.01455      0.17264     0.012812 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      11     0.067914    0.0016375      0.25329       0.3943 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9     -0.27457   -0.0059884       0.3013      0.81892 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      53    -0.072538   -0.0038347      0.12588      0.71777 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5     -0.78461    -0.012756        0.322      0.99258 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21    -0.025144  -0.00083744      0.19334      0.55174 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17      0.38793     0.011626      0.22408     0.041716 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      19    -0.060078   -0.0019033      0.19656      0.62006 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15     -0.19841   -0.0055858      0.24815      0.78801 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20      0.37214     0.012096      0.20165     0.032492 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.21628   -0.0060889      0.24148      0.81478 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      20       0.4233     0.013759      0.20794     0.020898 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14      0.32296     0.008784      0.24765     0.096111 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10     0.015724   0.00036149      0.25054      0.47498 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET       8     -0.17584   -0.0036158      0.32411      0.70626 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      20    -0.080093   -0.0026033      0.19989      0.65567 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      12     -0.22226   -0.0055971      0.26364       0.8004 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18      0.17319    0.0053406      0.21931      0.21486 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      36      0.20403    0.0088935        0.152     0.089763 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       9     -0.22278   -0.0048589      0.36077      0.73155 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16        0.602     0.017503      0.24551    0.0071074 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      20      0.30861     0.010031      0.18616     0.048686 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      27      0.29755     0.011235      0.17831     0.047592 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      25      0.13375      0.00486      0.17516      0.22256 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23      0.33799      0.01178      0.20304     0.047997 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20      0.18918    0.0061488      0.20121      0.17356 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33     0.030868    0.0012883      0.14894      0.41791 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      19     -0.15222   -0.0048226      0.21235      0.76326 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      44      0.12228    0.0058914      0.13837      0.18844 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET       9   -0.0061179  -0.00013343      0.29694      0.50822 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET       9     -0.74258    -0.016196      0.28617      0.99526 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27      0.38616     0.014581      0.17077     0.011877 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11    -0.040231     -0.00097      0.28625      0.55588 Curated_gene_sets:biocarta_egfr_smrte_pathway
