# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = GO_bp:go_neuron_projection_regeneration (set)
# _SET1_  NGENES = 54
# _SET1_  P-VALUE = 8.79651e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET3_   ENSG00000147434     8   42607763   42651535    130      21  315894       3.0844    0.0010199
_SET3_   ENSG00000082556     8   54138284   54164257    171      19  315894     -0.67524      0.75024
_SET3_   ENSG00000254087     8   56792372   56923940    603      52  315894       4.1459   1.6921e-05
_SET3_   ENSG00000147604     8   74202506   74208024     24      13  315894      -1.0723      0.85821
_SET3_   ENSG00000164687     8   82192598   82197012      7       4  315894     0.015282       0.4939
_SET3_   ENSG00000104327     8   91070836   91107703     96      22  315894       2.4472    0.0071975
_SET3_   ENSG00000156482     8   99037079   99058697     74      20  315894      0.81036      0.20887
_SET3_   ENSG00000034677     8  101269288  101348446    214      23  315894      -0.7476      0.77265
_SET3_   ENSG00000164929     8  104152938  104242533    403      55  315894       3.2467   0.00058382
_SET3_   ENSG00000153317     8  131064353  131455906   1685      58  315894      0.10972      0.45631
_SET3_   ENSG00000155897     8  131792547  132054672   1243      97  315894     -0.13107      0.55214
_SET3_   ENSG00000169398     8  141667999  142012315    916      42  315894       3.6445   0.00013396
_SET3_   ENSG00000181790     8  143530791  143626370    349      72  315894       3.5321   0.00020611
_SET3_   ENSG00000198576     8  143692405  143696833     19       5  315894       2.3284    0.0099465
_SET3_   ENSG00000180900     8  144873090  144897549    109      34  315894      0.79933      0.21205
_SET3_   ENSG00000179526     8  145153536  145163027     28       8  315894      -1.5361      0.93775
_SET3_   ENSG00000161016     8  146015150  146017972     11       6  315894     -0.50868      0.69451
_SET3_   ENSG00000096968     9    4985033    5128183    612      34  315894       2.6774    0.0037098
_SET3_   ENSG00000107186     9   13105703   13279589    521      63  315894    -0.086671      0.53453
_SET3_   ENSG00000147955     9   34634719   34637806     11       6  315894      0.48297      0.31456
_SET3_   ENSG00000122705     9   36190853   36304778    383      37  315894       1.0795      0.14018
_SET3_   ENSG00000107282     9   72042446   72287222    777      62  315894     -0.62507      0.73404
_SET3_   ENSG00000107362     9   74477368   74525847    143      19  315894       1.0817       0.1397
_SET3_   ENSG00000148053     9   87283466   87638505   1367     119  315894       3.7437   9.0658e-05
_SET3_   ENSG00000185920     9   98205262   98279339    266      36  315894       1.4362     0.075478
_SET3_   ENSG00000136928     9  101050391  101471479   1985     193  315894      0.46597      0.32062
_SET3_   ENSG00000198785     9  104331635  104500862    800      43  315894       -1.152      0.87535
_SET3_   ENSG00000030304     9  113431051  113563859    495      74  315894     -0.96347      0.83234
_SET3_   ENSG00000198121     9  113635543  113800981    653      54  315894      0.10865      0.45674
_SET3_   ENSG00000197958     9  130209953  130213684     10       3  315894       2.5919     0.004772
_SET3_   ENSG00000136854     9  130374544  130457460    177      50  315894     -0.24445      0.59656
_SET3_   ENSG00000106976     9  130965658  131017527    177      43  315894     -0.52377      0.69978
_SET3_   ENSG00000107130     9  132934857  132999583    323      52  315894       1.7697     0.038388
_SET3_   ENSG00000097007     9  133589333  133763062    652      68  315894       2.3477    0.0094444
_SET3_   ENSG00000165699     9  135766735  135820020    167      35  315894       1.4831     0.069027
_SET3_   ENSG00000176884     9  140032842  140063207     59      18  315894       1.7813     0.037432
_SET3_   ENSG00000165802     9  140342022  140353786     26      16  315894      -1.6086      0.94614
_SET3_   ENSG00000077943    10   15555948   15762124    802      73  315894       2.0095     0.022243
_SET3_   ENSG00000136754    10   27035522   27150016    477      41  315894      0.42319      0.33608
_SET3_   ENSG00000150093    10   33189247   33294720    405      47  315894     -0.27376      0.60787
_SET3_   ENSG00000099250    10   33466420   33625190    754      73  315894      -1.0634      0.85619
_SET3_   ENSG00000151150    10   61786056   62493248   3052     124  315894      -0.3932      0.65291
_SET3_   ENSG00000198739    10   68685764   68859588    670      74  315894       1.1472      0.12564
_SET3_   ENSG00000122862    10   70847862   70864567     50      10  315894      0.44312      0.32884
_SET3_   ENSG00000197467    10   71561644   71724031    981     167  315894     -0.37785      0.64723
_SET3_   ENSG00000148730    10   72164135   72188374     74      23  315894     -0.83361      0.79775
_SET3_   ENSG00000156113    10   78629359   79398353   3191     245  315894       3.2571   0.00056286
_SET3_   ENSG00000151208    10   79550549   79686378    590      33  315894        1.364     0.086276
_SET3_   ENSG00000182771    10   87359312   88126250   3277     210  315894       4.4127   5.1052e-06
_SET3_   ENSG00000138138    10   89511269   89601100    291      32  315894       1.1542      0.12421
_SET3_   ENSG00000171862    10   89622870   89731687    417      23  315894       0.2551      0.39932
_SET3_   ENSG00000107864    10   93806449   94050844    577      51  315894      0.52968      0.29817
_SET3_   ENSG00000059915    10  104162376  104181296     35      17  315894      0.91294      0.18064
_SET3_   ENSG00000148798    10  105036920  105050108     40      11  315894       1.8744     0.030439
_SET3_   ENSG00000107954    10  105253736  105352309    347      48  315894      0.92831      0.17662
_SET3_   ENSG00000156395    10  106400859  107024993   2798      90  315894       5.1202    1.526e-07
_SET3_   ENSG00000148700    10  111756126  111895323    454      41  315894      -0.5009      0.69178
_SET3_   ENSG00000043591    10  115803806  115806667      4       2  315894      -0.3894      0.65151
_SET3_   ENSG00000107581    10  120794356  120840316    124      28  315894       1.5987     0.054946
_SET3_   ENSG00000148908    10  121259340  121302220    197      42  315894       1.1139      0.13266
_SET3_   ENSG00000188916    10  128933694  128994422    249      42  315894       3.3369   0.00042365
_SET3_   ENSG00000176171    10  133781578  133795435     47      15  315894       1.1917      0.11669
_SET3_   ENSG00000197177    10  134884433  134945179    379      67  315894      0.30338       0.3808
_SET3_   ENSG00000130643    10  135138927  135150475     44      19  315894      0.88924      0.18694
_SET3_   ENSG00000069696    11     637293     640706     14      10  315894      0.91407      0.18034
_SET3_   ENSG00000129749    11    3686817    3692614     29       7  315894     -0.66178      0.74594
_SET3_   ENSG00000166313    11    6416355    6440644     79      37  315894     -0.59465      0.72396
_SET3_   ENSG00000110700    11   17095936   17099334     14       8  315894       2.1925     0.014174
_SET3_   ENSG00000129159    11   17756359   17804602    221      48  315894       2.7751    0.0027591
_SET3_   ENSG00000148943    11   27516123   27528320     41      14  315894        2.212     0.013484
_SET3_   ENSG00000182255    11   30031288   30038570     12       6  315894       2.2639      0.01179
_SET3_   ENSG00000148948    11   40135753   41481323   5356     280  315894       6.0806   5.9859e-10
_SET3_   ENSG00000149091    11   46354455   46402104    113      38  315894       2.7386    0.0030849
_SET3_   ENSG00000180720    11   46406640   46408107      1       1  315894       2.3845      0.00855
_SET3_   ENSG00000134569    11   46878419   46940193    157      27  315894       1.4611     0.071999
_SET3_   ENSG00000165917    11   47459308   47470730     52      13  315894       4.6945   1.3363e-06
_SET3_   ENSG00000109991    11   57105848   57138073    110      19  315894       1.9437     0.025967
_SET3_   ENSG00000198561    11   57520715   57587018    151      38  315894      -0.1391      0.55531
_SET3_   ENSG00000166900    11   59480929   59573354    416      23  315894     0.093553      0.46273
_SET3_   ENSG00000134780    11   61447905   61514473    203      39  315894     -0.75942       0.7762
_SET3_   ENSG00000162188    11   62475130   62476673      4       2  315894       1.2788      0.10049
_SET3_   ENSG00000168539    11   62676151   62689279     38      13  315894      0.51035       0.3049
_SET3_   ENSG00000149782    11   64018995   64036622     46      22  315894      0.99862      0.15899
_SET3_   ENSG00000174871    11   66045661   66052772      9       5  315894     -0.71069      0.76136
_SET3_   ENSG00000174576    11   66188475   66194178     15       9  315894       1.3231     0.092904
_SET3_   ENSG00000173898    11   66452719   66496697     90      53  315894       1.3983     0.081015
_SET3_   ENSG00000173621    11   66624118   66627946      6       4  315894       1.8689      0.03082
_SET3_   ENSG00000172531    11   67165654   67188654     70      20  315894      -1.2313       0.8909
_SET3_   ENSG00000085733    11   70244510   70282690    141      29  315894       2.5978    0.0046907
_SET3_   ENSG00000162105    11   70313961   70963623   2644     237  315894       1.8834     0.029824
_SET3_   ENSG00000137486    11   74975226   75062873    278      66  315894     -0.87909      0.81032
_SET3_   ENSG00000149273    11   75110530   75133324     59      22  315894      -1.1618      0.87734
_SET3_   ENSG00000150672    11   83166055   85338966   8671     297  315894        1.781     0.037455
_SET3_   ENSG00000073921    11   85668727   85780924    497      43  315894       1.9784      0.02394
_SET3_   ENSG00000168959    11   88237744   88799113   2629      66  315894       2.9833    0.0014256
_SET3_   ENSG00000087053    11   95566046   95658479    325      33  315894      0.79122      0.21441
_SET3_   ENSG00000152578    11  105480721  105852819   1108      69  315894       1.6529     0.049177
_SET3_   ENSG00000109846    11  111779289  111794446     39      13  315894      0.17564      0.43029
_SET3_   ENSG00000149295    11  113280318  113346413    241      44  315894       3.8216   6.6286e-05
_SET3_   ENSG00000149305    11  113775399  113817287    168      32  315894        2.381    0.0086326
_SET3_   ENSG00000166736    11  113845603  113861035     68      17  315894       1.5575     0.059679
_SET3_   ENSG00000137726    11  117707693  117748201    171      36  315894     -0.71176      0.76169
_SET3_   ENSG00000198851    11  118175260  118186890     34       8  315894     -0.45579      0.67573
_SET3_   ENSG00000118181    11  118886422  118889401     17       4  315894       1.3106     0.094998
_SET3_   ENSG00000149403    11  120382468  120859613   1955     214  315894       1.8584     0.031555
_SET3_   ENSG00000109971    11  122928197  122933938     39      13  315894      0.72963      0.23281
_SET3_   ENSG00000154146    11  124609742  124617106     18       6  315894       3.3973   0.00034026
_SET3_   ENSG00000134909    11  128834955  129149219   1052      47  315894     -0.75588      0.77514
_SET3_   ENSG00000080854    11  133778459  133826880    237      56  315894       1.5111     0.065376
_SET3_   ENSG00000120645    12     175931     287626    521      83  315894      -1.4604      0.92791
_SET3_   ENSG00000151067    12    2079952    2802108   2936     276  315894       3.5636   0.00018287
_SET3_   ENSG00000111262    12    5019071    5040527     81      23  315894       2.2093     0.013578
_SET3_   ENSG00000215021    12    7074490    7079988     13       8  315894      0.88965      0.18683
_SET3_   ENSG00000139182    12    7282294    7311541     83      21  315894       1.3342     0.091068
_SET3_   ENSG00000273079    12   13693165   14133053   1959     147  315894       1.3935      0.08174
_SET3_   ENSG00000151490    12   15475331   15750333   1047      91  315894     -0.24988      0.59866
_SET3_   ENSG00000151491    12   15773092   16035263    565     103  315894       1.0259      0.15246
_SET3_   ENSG00000052126    12   19282648   19529334    950      56  315894       2.9912    0.0013893
_SET3_   ENSG00000123096    12   26274924   26452223    755      80  315894       1.4789     0.069586
_SET3_   ENSG00000087470    12   32832134   32898486    337      15  315894      0.44317      0.32882
_SET3_   ENSG00000188906    12   40590546   40763087    735      54  315894       1.8098     0.035163
_SET3_   ENSG00000018236    12   41086244   41466220   1571      76  315894       1.7826     0.037325
